Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v4.0 Base Score,CVSS v4.0 Base+Threat Score,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,EPSS Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"277650","","","None","10.9.1.10","tcp","54042","Remote Services Not Using Post-Quantum Ciphers","Reports remote services that do not offer post-quantum ciphers.","This plugin reports network services that do not offer post-quantum
ciphers.  Tenable makes no attempt to determine whether the remote
service would be vulnerable to a post-quantum attack.

However, cryptography that depends on the classic difficulty of
solving the discrete logarithm problem or on the classic difficulty
of large prime factorization is broken by Shor's algorithm.  Examples
of this are RSA asymmetric encryption and Diffie-Hellman key
exchange.","n/a","http://www.nessus.org/u?7a390f87
http://www.nessus.org/u?ad7d6b3b
http://www.nessus.org/u?1c0c61e0
http://www.nessus.org/u?5eec4b28","The target TLS server offers no post-quantum ciphers.","","","","","","","","","None","","","","2025/12/08","2025/12/08","","",""
"277653","","","None","10.9.1.10","tcp","22","Remote Services Using Post-Quantum Ciphers","Reports remote services that offer post-quantum ciphers.","This plugin reports network services that offer post-quantum
ciphers and enumerates the post-quantum ciphers that they
offer.  Tenable makes no attempt to determine whether the
remote service is actually hardened against a post-quantum
attack.","n/a","http://www.nessus.org/u?7a390f87
http://www.nessus.org/u?ad7d6b3b
http://www.nessus.org/u?1c0c61e0
http://www.nessus.org/u?5eec4b28","The target SSH server offers the following post-quantum ciphers:

KEX
	sntrup761x25519-sha512@openssh.com","","","","","","","","","None","","","","2025/12/08","2025/12/08","","",""
"277654","","","None","10.9.1.10","tcp","443","TLS Supported Groups","The remote service negotiates TLS supported curve groups.","This plugin detects which TLS supported groups entries are supported
by the remote service.","n/a","","
These are the TLS supported groups offered by the remote server :


TLS supported groups : 

Name                Code
--------------------------
secp521r1           0x0019
ffdhe3072           0x0101
ffdhe4096           0x0102
secp384r1           0x0018
ffdhe8192           0x0104
x448                0x001e
x25519              0x001d
secp256r1           0x0017
ffdhe6144           0x0103
ffdhe2048           0x0100
","","","","","","","","","None","","","","2025/12/08","2026/04/13","","",""
"277654","","","None","10.9.1.10","tcp","9443","TLS Supported Groups","The remote service negotiates TLS supported curve groups.","This plugin detects which TLS supported groups entries are supported
by the remote service.","n/a","","
These are the TLS supported groups offered by the remote server :


TLS supported groups : 

Name                Code
--------------------------
ffdhe2048           0x0100
secp256r1           0x0017
secp384r1           0x0018
","","","","","","","","","None","","","","2025/12/08","2026/04/13","","",""
"277654","","","None","10.9.1.10","tcp","54042","TLS Supported Groups","The remote service negotiates TLS supported curve groups.","This plugin detects which TLS supported groups entries are supported
by the remote service.","n/a","","
These are the TLS supported groups offered by the remote server :


TLS supported groups : 

Name                Code
--------------------------
ffdhe2048           0x0100
secp256r1           0x0017
secp384r1           0x0018
","","","","","","","","","None","","","","2025/12/08","2026/04/13","","",""
"298387","","","None","10.9.1.10","tcp","0","Shor's Harvest Now Decrypt Later","Reports remote services potentially vulnerable to Shor's Algorithm.","This plugin reports network services that may be vulnerable now to
a future attack by adversaries using a cryptographically relevant
quantum computer (CRQC). Shor's is a theoretical algorithm that
leverages the unique ability of quantum computation to do massively
parallel calculations developed by Peter Shor in 1994.

This algorithm easily computes two classically difficult mathematical
problems used in modern cryptography; discrete logarithms, and
factoring numbers formed by multiplying large primes.  Shor's reduces
both of these problems from taking exponential time in chosen cases
to being solvable in polynomial time.

Asymmetric encryption algorithms such as RSA, Diffie-Hellman and
Elliptic Curve Diffie-Hellman are impacted by Shor's Algorithm.  The
most common uses of these algorithms are in symmetric key
establishment and authentication.  These uses render Shor's
Algorithm particularly dangerous because it may give an adversary the
ability to harvest network communications now, and in the future,
when a CRQC becomes available, extract the symmetric key and decrypt
the communication.","Replace affected ciphers with algorithms chosen to resist CRQC attack.","http://www.nessus.org/u?54fba2c1","The TLS service on port 443/TLSv1.2 offers these ciphers vulnerable to Shor's:
	TLS_DHE_RSA_WITH_AES_128_GCM_SHA256
	TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
	TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384
	TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
	TLS_DHE_RSA_WITH_AES_256_GCM_SHA384

The SSH service on port 22 offers these ciphers vulnerable to Shor's:
	diffie-hellman-group-exchange-sha256
	curve25519-sha256
	ecdh-sha2-nistp256
	ecdh-sha2-nistp521
	curve25519-sha256@libssh.org
	ecdh-sha2-nistp384
	diffie-hellman-group18-sha512
	diffie-hellman-group14-sha256
	diffie-hellman-group16-sha512

The TLS service on port 54042/TLSv1.2 offers these ciphers vulnerable to Shor's:
	TLS_DHE_RSA_WITH_AES_256_CBC_SHA
	TLS_DHE_RSA_WITH_AES_256_CCM_8
	TLS_DHE_RSA_WITH_AES_256_CBC_SHA256
	TLS_DHE_RSA_WITH_AES_256_CCM
	TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384
	TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384
	TLS_DHE_RSA_WITH_AES_256_GCM_SHA384
	TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA

The TLS service on port 9443/TLSv1.2 offers these ciphers vulnerable to Shor's:
	TLS_DHE_RSA_WITH_AES_256_CBC_SHA
	TLS_DHE_RSA_WITH_AES_256_CCM_8
	TLS_DHE_RSA_WITH_AES_256_CBC_SHA256
	TLS_DHE_RSA_WITH_AES_256_CCM
	TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384
	TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384
	TLS_DHE_RSA_WITH_AES_256_GCM_SHA384
	TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA

","","","","","","","","","None","","","","2026/02/09","2026/04/13","","",""
"10114","CVE-1999-0524","2.1","Low","10.9.1.11","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The remote clock is synchronized with the local clock.
","","","","","","","","0.0037","Low","","CWE:200","","1999/08/01","2024/10/07","","",""
"10223","CVE-1999-0632","0.0","None","10.9.1.11","udp","111","RPC portmapper Service Detection","An ONC RPC portmapper is running on the remote host.","The RPC portmapper is running on this port.

The portmapper allows someone to get the port number of each RPC
service running on the remote host by sending either multiple lookup
requests or a DUMP request.","n/a","","","","","","0.0","","","","","None","","","","1999/08/19","2019/10/04","","",""
"10267","","","None","10.9.1.11","tcp","22","SSH Server Type and Version Information","An SSH server is listening on this port.","It is possible to obtain information about the remote SSH server by
sending an empty authentication request.","n/a","","
SSH version : SSH-2.0-OpenSSH_9.6p1 Ubuntu-3ubuntu13.16
SSH supported authentication : publickey
","","","","","","","","","None","","IAVT:0001-T-0933","","1999/10/12","2024/07/24","","",""
"10287","","","None","10.9.1.11","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 10.8.0.1 to 10.9.1.11 : 
10.8.0.1
10.9.1.11

Hop Count: 1
","","","","","","","","","None","","","","1999/11/27","2023/12/04","","",""
"10863","","","None","10.9.1.11","tcp","5601","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Domain Component: com
Domain Component: sov2
Organization Unit: SOCv2
Common Name: kb1-mx.sharkstriker.local

Issuer Name: 

Common Name: Elastic Certificate Tool Autogenerated CA

Serial Number: 13 EF FF 14 1C 64 CF 09 5E EF E7 D7 21 A4 59 03 5B 1F 31 12 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Oct 07 12:58:35 2025 GMT
Not Valid After: Oct 06 12:58:35 2028 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 E0 92 40 DB 91 7B 2F 9A 67 F8 EC 84 B4 41 C1 C6 06 E2 33 
            88 21 13 0A 73 B0 93 19 4E 57 77 D3 C6 9E 09 C9 9A A0 89 C7 
            EB 94 ED 80 18 6A 01 0B 2E 42 3E FB 84 0C 98 39 64 B6 19 A8 
            14 F9 EF A1 C0 02 2A 41 98 71 72 D9 88 29 10 D4 C9 3F 32 31 
            38 10 DC 31 9F 52 53 5D E6 F2 B5 8A 4A EA D9 15 3C 94 BE C1 
            9C DB BB 1E AB E2 E8 1E 08 2F C9 82 CB 22 47 AA 1A BF 7C 05 
            E8 9A 58 58 9E 66 8F 9B BB D9 28 84 FB 57 C4 12 0F CE 1C 19 
            2A D4 FC FB E8 2A D7 99 33 31 A3 51 34 D2 95 56 21 7C 73 F6 
            8B EE 74 97 85 ED 2D 3E 16 03 19 66 AD 32 CB 2E 03 AF FE AD 
            9E A2 B0 83 8A 50 1A FC 21 C5 AD C2 40 AB 68 98 FB 8A AD 12 
            3D 33 27 4A 03 D7 77 EA C3 37 48 2A 76 F9 02 1D 9B 7C AC 65 
            B0 10 E4 D0 43 07 D6 F0 6E 09 32 5B 84 32 BC 17 3E 9F 84 00 
            B6 AE B8 21 45 29 1C 22 9D E4 84 16 8F 7F 42 61 93 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 59 82 82 A3 C5 E9 8C 1B 8D 4B F4 E9 6A 75 8F 27 F6 0E C5 
           9C FB A4 4D CD E7 87 ED 4B C6 8A 2D 1A 5C 29 71 33 D7 F8 A6 
           14 8A 70 F2 2F A6 EA 25 F6 C3 4E 92 4D C9 DC 3A 7E 18 5E 05 
           26 28 19 85 B3 37 76 C8 69 8F C0 BF DF 0C AF E1 49 70 7A DA 
           69 D9 FB B3 27 C0 75 84 08 17 7C CE B2 BC 46 8B 1D AF BA CE 
           0F 76 74 05 C1 8C D5 DF 65 15 E6 98 DB 9A 3B 03 73 4B 36 A9 
           46 EF AB 7A 5C B3 A0 73 21 41 E8 13 23 F3 A8 BD 50 12 7F D7 
           90 2D 9B F2 C3 A2 D7 91 20 09 DB C5 5C FA 73 2F 1B 90 58 C1 
           5E 7F 92 E0 09 00 70 5D F3 07 9A FF 08 86 6B B3 67 D0 CB CA 
           BC 90 BE 7C A8 62 28 8D 44 B7 71 21 95 C7 6A F7 AE 0F 96 D2 
           B3 F9 9C 38 1B E8 F3 E8 22 D0 30 D7 CD 7A 5A 88 2C 47 3A 3E 
           C0 63 AF 3D 94 28 AC 05 93 7E 63 AB C6 11 9C 35 D6 C7 2F ED 
           54 08 20 41 A8 57 B8 FA AA AF 04 FF 58 0E 28 A4 F7 

Extension: Subject Key Identifier(2.5.29.14)
Critical: 0
Subject Key Identifier: DF 35 10 74 A5 A0 2D 32 73 55 13 59 2A 16 22 4A 41 65 B0 72 


Extension: Authority Key Identifier(2.5.29.35)
Critical: 0
Key Identifier: 29 5F 1A 52 0D A6 3F 56 03 37 AD 11 25 EA 29 BE 29 1A 94 78 


Extension: Basic Constraints(2.5.29.19)
Critical: 0


Fingerprints : 

SHA-256 Fingerprint: DF AB 5C A2 95 BF 87 C3 E9 AB 0B E6 0A F9 C0 0B 07 CF 95 0E 
                     02 34 E8 A6 DE 2A F2 40 A1 E4 F5 FD 
SHA-1 Fingerprint: 1B 49 51 61 D4 41 F2 2D 04 4D E9 EA 6C 78 55 73 E0 8B A7 43 
MD5 Fingerprint: 48 C7 94 AA 32 1D AE 12 29 51 94 34 DC 34 D9 FA 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIDbjCCAlagAwIBAgIUE+//FBxkzwle7+fXIaRZA1sfMRIwDQYJKoZIhvcNAQELBQAwNDEyMDAGA1UEAxMpRWxhc3RpYyBDZXJ0aWZpY2F0ZSBUb29sIEF1dG9nZW5lcmF0ZWQgQ0EwHhcNMjUxMDA3MTI1ODM1WhcNMjgxMDA2MTI1ODM1WjBfMRMwEQYKCZImiZPyLGQBGRYDY29tMRQwEgYKCZImiZPyLGQBGRYEc292MjEOMAwGA1UECxMFU09DdjIxIjAgBgNVBAMTGWtiMS1teC5zaGFya3N0cmlrZXIubG9jYWwwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDgkkDbkXsvmmf47IS0QcHGBuIziCETCnOwkxlOV3fTxp4JyZqgicfrlO2AGGoBCy5CPvuEDJg5ZLYZqBT576HAAipBmHFy2YgpENTJPzIxOBDcMZ9SU13m8rWKSurZFTyUvsGc27seq+LoHggvyYLLIkeqGr98BeiaWFieZo+bu9kohPtXxBIPzhwZKtT8++gq15kzMaNRNNKVViF8c/aL7nSXhe0tPhYDGWatMssuA6/+rZ6isIOKUBr8IcWtwkCraJj7iq0SPTMnSgPXd+rDN0gqdvkCHZt8rGWwEOTQQwfW8G4JMluEMrwXPp+EALauuCFFKRwineSEFo9/QmGTAgMBAAGjTTBLMB0GA1UdDgQWBBTfNRB0paAtMnNVE1kqFiJKQWWwcjAfBgNVHSMEGDAWgBQpXxpSDaY/VgM3rREl6im+KRqUeDAJBgNVHRMEAjAAMA0GCSqGSIb3DQEBCwUAA4IBAQBZgoKjxemMG41L9OlqdY8n9g7FnPukTc3nh+1LxootGlwpcTPX+KYUinDyL6bqJfbDTpJNydw6fhheBSYoGYWzN3bIaY/Av98Mr+FJcHraadn7syfAdYQIF3zOsrxGix2vus4PdnQFwYzV32UV5pjbmjsDc0s2qUbvq3pcs6BzIUHoEyPzqL1QEn/XkC2b8sOi15EgCdvFXPpzLxuQWMFef5LgCQBwXfMHmv8IhmuzZ9DLyryQvnyoYiiNRLdxIZXHaveuD5bSs/mcOBvo8+gi0DDXzXpaiCxHOj7AY689lCisBZN+Y6vGEZw11scv7VQIIEGoV7j6qq8E/1gOKKT3
-----END CERTIFICATE-----","","","","","","","","","None","","","","2008/05/19","2021/02/03","","",""
"10881","","","None","10.9.1.11","tcp","22","SSH Protocol Versions Supported","A SSH server is running on the remote host.","This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.","n/a","","The remote SSH daemon supports the following versions of the
SSH protocol :

  - 1.99
  - 2.0
","","","","","","","","","None","","","","2002/03/06","2026/01/12","","",""
"11111","","","None","10.9.1.11","tcp","111","RPC Services Enumeration","An ONC RPC service is running on the remote host.","By sending a DUMP request to the portmapper, it was possible to
enumerate the ONC RPC services running on the remote port.  Using this
information, it is possible to connect and bind to each service by
sending an RPC request to the remote port.","n/a","","
The following RPC services are available on TCP port 111 :

 - program: 100000 (portmapper), version: 4
 - program: 100000 (portmapper), version: 3
 - program: 100000 (portmapper), version: 2
","","","","","","","","","None","","","","2002/08/24","2011/05/24","","",""
"11111","","","None","10.9.1.11","udp","111","RPC Services Enumeration","An ONC RPC service is running on the remote host.","By sending a DUMP request to the portmapper, it was possible to
enumerate the ONC RPC services running on the remote port.  Using this
information, it is possible to connect and bind to each service by
sending an RPC request to the remote port.","n/a","","
The following RPC services are available on UDP port 111 :

 - program: 100000 (portmapper), version: 4
 - program: 100000 (portmapper), version: 3
 - program: 100000 (portmapper), version: 2
","","","","","","","","","None","","","","2002/08/24","2011/05/24","","",""
"11219","","","None","10.9.1.11","tcp","22","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 22/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.9.1.11","tcp","111","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 111/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.9.1.11","tcp","5601","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5601/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.9.1.11","tcp","6556","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 6556/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11936","","","None","10.9.1.11","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 5.x on Ubuntu
Confidence level : 56
Method : MLSinFP

 
The remote host is running Linux Kernel 5.x on Ubuntu","","","","","","","","","None","","","","2003/12/09","2025/06/03","","",""
"19506","","","None","10.9.1.11","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.11.3
Nessus build : 20047
Plugin feed version : 202604202226
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1604-x86-64
Scan type : Normal
Scan name : MX_DC_Final
Scan policy used : Custom Full Scan
Scanner IP : 10.8.0.1
Port scanner(s) : nessus_syn_scanner 
Port range : 1-65535
Ping RTT : 287.977 ms
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : yes
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin did not launch)
CGI scanning : enabled
Web application tests : enabled
Web app tests -  Test mode : single
Web app tests -  Try all HTTP methods : no
Web app tests -  Maximum run time : 5 minutes.
Web app tests -  Stop at first flaw : CGI
Max hosts : 10
Max checks : 5
Recv timeout : 12
Backports : Detected
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2026/5/2 18:37 IST (UTC +05:30)
Scan duration : 1789 sec
Scan for malware : no
Fully Scan Operational Technology devices : no
Safely Scan Operational Technology devices with OT Discovery : no
","","","","","","","","","None","","","","2005/08/26","2026/03/04","","",""
"21643","","","None","10.9.1.11","tcp","5601","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv1.3
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    TLS_AES_256_GCM_SHA384        0x13, 0x02       -             -        AES-GCM(256)           SHA384


SSL Version : TLSv1.2
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDHE         RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDHE         RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-CHACHA20-POLY1305   0xCC, 0xA8       ECDHE         RSA      ChaCha20-Poly1305(256) SHA256
    RSA-AES-128-CCM-AEAD          0xC0, 0x9C       RSA           RSA      AES-CCM(128)           SHA-256
    RSA-AES-128-CCM8-AEAD         0xC0, 0xA0       RSA           RSA      AES-CCM8(128)          SHA-256
    RSA-AES128-SHA256             0x00, 0x9C       RSA           RSA      AES-GCM(128)           SHA256
    RSA-AES-256-CCM-AEAD          0xC0, 0x9D       RSA           RSA      AES-CCM(256)           SHA-384
    RSA-AES-256-CCM8-AEAD         0xC0, 0xA1       RSA           RSA      AES-CCM8(256)          SHA-384
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDHE         RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDHE         RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDHE         RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDHE         RSA      AES-CBC(256)           SHA384
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256


SSL Version : TLSv1.1
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDHE         RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDHE         RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","","","","","","","","None","","","","2006/06/05","2026/04/13","","",""
"22964","","","None","10.9.1.11","tcp","22","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSH server is running on this port.","","","","","","","","","None","","","","2007/08/19","2026/03/23","","",""
"22964","","","None","10.9.1.11","tcp","5601","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1.3 server answered on this port.
","","","","","","","","","None","","","","2007/08/19","2026/03/23","","",""
"22964","","","None","10.9.1.11","tcp","5601","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1.3.","","","","","","","","","None","","","","2007/08/19","2026/03/23","","",""
"22964","","","None","10.9.1.11","tcp","6556","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A Check_MK agent is running on this port.","","","","","","","","","None","","","","2007/08/19","2026/03/23","","",""
"24260","","","None","10.9.1.11","tcp","5601","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 404 Not Found

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : yes
Keep-Alive : yes
Options allowed : (Not implemented)
Headers :

  X-Content-Type-Options: nosniff
  Referrer-Policy: no-referrer-when-downgrade
  kbn-name: kb1-mx
  kbn-license-sig: c2a54c3eea680b8048538b37215ac30b911098e705337df08c0aa03bf127b537
  content-type: application/json; charset=utf-8
  cache-control: private, no-cache, no-store, must-revalidate
  content-length: 60
  Date: Sat, 02 May 2026 13:25:55 GMT
  Connection: keep-alive
  Keep-Alive: timeout=120
  
Response Body :

","","","","","","","","","None","","","","2007/01/30","2024/02/26","","",""
"25220","","","None","10.9.1.11","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt","","","","","","","","","","None","","","","2007/05/16","2023/10/17","","",""
"34277","","","None","10.9.1.11","udp","0","Nessus UDP Scanner","It is possible to determine which UDP ports are open.","This plugin runs a UDP port scan against the target. It is possible
to determine which UDP ports are open by sending UDP packets on every
port. If the port is open, the application will most often keep quiet.
If the port is closed, the TCP/IP stack may send back an ICMP Host
unreachable / bad port packet. However, this is assuming there are no
intermediate devices between the scanner and the target. Firewalls
often block ICMP, which will prevent responses that identify closed
ports. The scanning primarily relies on the absence of a response to
identify open ports and in complex environments with many intermediate
devices, the detection can often be unreliable.

UDP scanning takes a long time to complete. The scanner must limit the
number of concurrent probes because ICMP is often rate limited. Also,
since open ports do not respond, the scanner must wait for a timeout
period to be reasonably sure that no response will be received.

Given the typical environments being scanned today, the results of
this plugin should be thoroughly vetted and be used as weak signals
for further investigation. It is likely that a large number of assets
will be detected if there are intermediate devices between the scanner
and the targets. Consider using the netstat or SNMP port enumeration
options instead if possible.","Protect your target with an IP filter or implement ICMP rate
limitation.","","The UDP port scan could not complete: The remote host has remained silent for too long
This might be due to a firewall filtering UDP and/or ICMP packets
","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"39520","","","None","10.9.1.11","tcp","22","Backported Security Patch Detection (SSH)","Security patches are backported.","Security patches may have been 'backported' to the remote SSH server
without changing its version number. 

Banner-based checks have been disabled to avoid false positives. 

Note that this test is informational only and does not denote any
security problem.","n/a","https://access.redhat.com/security/updates/backporting/?sc_cid=3093","
Give Nessus credentials to perform local checks.
","","","","","","","","","None","","","","2009/06/25","2026/01/22","","",""
"40448","","","None","10.9.1.11","udp","161","SNMP Supported Protocols Detection","This plugin reports all the protocol versions successfully negotiated
with the remote SNMP agent.","Extend the SNMP settings data already gathered by testing for\
SNMP versions other than the highest negotiated.","n/a","","Nessus detected the following SNMP versions:
  - SNMPv3
","","","","","","","","","None","","","","2009/07/31","2026/02/17","","",""
